,Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout,MoM_Change,Volatility,MoM_Change_Scaled,Volatility_Scaled,MoM_Score,Volatility_Score,Risk_Score,Risk_Level
294,2015-10-22,2143544.61,1538014.15,299788227.2,386129711.5,69314086.91,7152064.13,838635.23,605530.46,5.57,0.0,0.08,981478.9,864721.59,2597229.21,0.07866200354107485,24432382.501843955,19.102566412806866,75.46482316451167,19.102566412806866,75.46482316451167,47.28369478865927,Medium
295,2015-10-23,5700189.34,1294376.14,379882083.2,217232266.5,29010864.83,5852235.42,3784249.15,4405813.2,7.49,0.01,0.75,567055.32,1124280.65,327180.83,0.0,19143967.119958907,17.87345073131407,59.13038129891307,17.87345073131407,59.13038129891307,38.50191601511357,Medium
296,2015-10-24,7929941.98,1492187.94,327193452.6,277466061.6,87669714.82,3865102.94,6829951.04,6437754.04,3.16,0.02,1.67,1838200.08,1009697.45,310466.91,0.5263027998703985,12076005.89216732,26.097078345839392,37.29941806196057,26.097078345839392,37.29941806196057,31.698248203899983,Medium
297,2015-10-25,2942389.25,1338972.18,134611130.6,138508266.0,89748409.18,3968791.79,2468062.82,1603417.07,1.54,0.01,0.4,737272.95,565518.21,2565921.35,0.09233450354290072,17424833.01296642,19.31620302770289,53.82045495953633,19.31620302770289,53.82045495953633,36.56832899361961,Medium
298,2015-10-26,6606014.28,4008130.13,209923055.9,314116723.7,27698822.65,7626029.3,3662844.63,2597884.15,11.34,0.01,0.34,1909301.63,1222844.88,717265.25,1.046109088619166,17010973.4528084,34.21919616738799,52.54215807138346,34.21919616738799,52.54215807138346,43.38067711938572,Medium
299,2015-10-27,1768127.18,2075563.67,402706303.0,313710163.1,76368347.72,9743837.71,799418.99,-307436.48,4.11,0.0,-0.03,1112805.05,477316.99,2039384.44,-0.14800654727288598,20277993.142865214,15.560807269064629,62.63307176621073,15.560807269064629,62.63307176621073,39.09693951763768,Medium
300,2015-10-28,1465135.49,760292.04,299401931.4,218092498.1,35786759.4,3048000.27,3868088.86,704843.45,6.09,0.0,0.23,1299934.32,878258.73,1674346.58,-0.7226722065799043,13605728.749535287,6.581496525970863,42.024305817515014,6.581496525970863,42.024305817515014,24.30290117174294,Low
301,2015-10-29,5782191.68,4860961.84,52353326.09,390885252.9,82237628.11,14214391.66,4832098.1,921229.85,4.75,0.02,0.06,1131586.84,1130826.72,2515391.43,0.0,21829924.84184032,17.87345073131407,67.42655644654093,17.87345073131407,67.42655644654093,42.6500035889275,Medium
302,2015-10-30,5865716.09,4477036.48,392445842.0,67709081.61,99751410.99,11816737.03,4781802.9,1388679.61,0.68,0.0,0.12,345823.17,599486.07,462757.84,0.23635368192071107,27420973.516984724,21.56654274206629,84.69574824730395,21.56654274206629,84.69574824730395,53.13114549468512,Medium
303,2015-10-31,6736869.11,4674885.27,65890109.72,26440112.66,12702340.48,9626110.94,2993200.19,2061983.84,2.08,0.03,0.21,814060.32,489013.03,476370.6,0.0,31766510.80699042,17.87345073131407,98.11790235447387,17.87345073131407,98.11790235447387,57.99567654289397,Medium
304,2015-11-01,7534822.0,4977085.2,385580202.2,312660120.5,90762927.92,12769702.72,2866498.85,2557736.8,3.44,0.01,0.2,288377.61,716051.71,1714773.24,1.7777113386618868,28189746.4214088,45.650684785312336,87.07027358398172,45.650684785312336,87.07027358398172,66.36047918464703,Medium
305,2015-11-02,9782668.72,1282528.62,141116252.1,326719104.2,66036748.02,3042427.84,1299677.14,8500140.09,4.95,0.06,2.79,1283612.68,1236047.07,2844498.09,1.6381873011225605,27977017.23102543,43.4705828966638,86.41321237707736,43.4705828966638,86.41321237707736,64.94189763687058,Medium
306,2015-11-03,5646703.13,2283089.09,481133066.1,65678747.07,97604435.72,8198905.41,3250987.4,3363614.05,0.67,0.01,0.41,949060.97,1398386.56,1303493.5,0.12969842615813534,25253802.984274544,19.90002470959646,78.00196220306651,19.90002470959646,78.00196220306651,48.95099345633149,Medium
307,2015-11-04,3906608.26,3912073.14,215573338.1,120921476.5,51850856.58,10191210.65,1246210.02,-5464.88,2.33,0.0,0.0,1578171.45,840370.95,1048132.09,-0.04314447043127219,25339697.515900813,17.199306382205435,78.26726648272428,17.199306382205435,78.26726648272428,47.73328643246486,Medium
308,2015-11-05,8156675.75,3632092.78,197119227.4,26669898.08,86264913.75,12772487.78,6249469.59,4524582.97,0.31,0.02,0.35,518893.91,1009126.0,1859399.04,0.0,17250488.74453425,17.87345073131407,53.28195408325106,17.87345073131407,53.28195408325106,35.577702407282565,Medium
309,2015-11-06,3437490.26,1192531.58,116999622.7,131457272.1,15615466.17,12185104.28,7747057.23,2244958.68,8.42,0.02,0.18,412675.51,1359746.75,2798300.94,1.9618906361039237,11309538.533850107,48.52853752871629,34.93201391492688,48.52853752871629,34.93201391492688,41.730275721821585,Medium
310,2015-11-07,4950742.79,4171249.06,187521897.0,313793912.1,40175114.51,5601900.25,7775558.43,779493.72,7.81,0.0,0.14,872031.24,192892.93,2527090.72,0.2981874406414468,16926820.817190215,22.532712418250714,52.28223402323652,22.532712418250714,52.28223402323652,37.40747322074362,Medium
311,2015-11-08,1706107.43,1509982.57,444492842.8,216825000.5,16031488.4,14231442.2,6988033.25,196124.86,13.52,0.0,0.01,1860512.23,386513.94,2986902.47,0.15227568200314046,20608817.527750373,20.25280061098423,63.654896129920765,20.25280061098423,63.654896129920765,41.9538483704525,Medium
312,2015-11-09,1228156.69,1507179.27,498350451.9,152276325.4,97780882.01,3616495.94,5005941.12,-279022.58,1.56,0.0,-0.08,1449801.45,1077905.01,165448.89,-0.6209705048305167,21646131.34082806,8.170613899384863,66.85886952318707,8.170613899384863,66.85886952318707,37.514741711285964,Medium
313,2015-11-10,9663835.73,2916384.9,215739288.7,161260932.1,83527651.65,13376737.04,5756492.73,6747450.83,1.93,0.03,0.5,895954.89,1244429.47,427288.62,0.0,17682895.71628536,17.87345073131407,54.61753875886903,17.87345073131407,54.61753875886903,36.24549474509155,Medium
314,2015-11-11,8523821.08,3168229.71,251874783.9,20514377.77,86729267.91,14622223.24,2639043.52,5355591.38,0.24,0.02,0.37,1082817.12,1292692.09,1867456.51,0.0568247396022094,18444967.075913403,18.761353090746724,56.9713648905911,18.761353090746724,56.9713648905911,37.866358990668914,Medium
315,2015-11-12,7263767.85,3110387.94,374931922.2,133924200.5,94416870.83,4302995.8,5230778.15,4153379.92,1.42,0.01,0.97,260004.72,651905.41,2479671.67,0.7929888382886315,12532812.256000843,30.264121862394116,38.71036566252792,30.264121862394116,38.71036566252792,34.48724376246102,Medium
316,2015-11-13,4680576.5,911690.77,448788101.2,265654321.8,17659313.75,11386858.83,3917371.62,3768885.73,15.04,0.01,0.33,1970694.2,179542.86,927208.59,1.0548762448909275,19805367.20901542,34.35618542230944,61.173261920885786,34.35618542230944,61.173261920885786,47.76472367159761,Medium
317,2015-11-14,2559648.88,4448573.88,316869950.4,390193888.7,44703783.33,2523711.74,4115130.05,-1888925.0,8.73,-0.01,-0.75,1366173.88,684783.14,793712.16,-0.030384534494196647,17729265.10090759,17.39868392980265,54.760760870363875,17.39868392980265,54.760760870363875,36.07972240008326,Medium
318,2015-11-15,2407933.38,1695200.19,226186564.2,341883114.3,16393140.01,7270496.73,6183324.2,712733.19,20.86,0.0,0.1,642267.73,384565.16,2382229.82,-0.030439132626605865,14583405.936875964,17.397830818799836,45.04407828747667,17.397830818799836,45.04407828747667,31.220954553138256,Medium
319,2015-11-16,3252186.08,1082817.15,235679828.4,28966086.57,28971379.14,8711682.89,2614387.67,2169368.94,1.0,0.01,0.25,1213035.95,472234.86,263507.38,0.0,19363992.335281793,17.87345073131407,59.809977894325826,17.87345073131407,59.809977894325826,38.841714312819946,Medium
320,2015-11-17,5943039.98,4499366.36,363028165.9,361453029.8,30642919.93,9548387.94,2885297.09,1443673.62,11.8,0.0,0.15,308016.5,1169787.96,1171209.68,2.1071475763859513,20018378.38340767,50.79821761705877,61.831194097838356,50.79821761705877,61.831194097838356,56.31470585744856,Medium
321,2015-11-18,7431363.3,4800431.74,51448218.62,317615397.1,52219648.99,14167184.23,7434813.43,2630931.56,6.08,0.05,0.19,1935089.67,159514.27,1566846.75,0.0,25906421.579142936,17.87345073131407,80.01771923584455,17.87345073131407,80.01771923584455,48.94558498357931,Medium
322,2015-11-19,6941776.39,4379574.28,328815201.9,316542927.0,34170595.07,10739258.93,921682.21,2562202.11,9.26,0.01,0.24,432091.48,1249992.77,1725011.16,0.7065121101897011,15517960.306291137,28.912898936384064,47.93065638603972,28.912898936384064,47.93065638603972,38.42177766121189,Medium
323,2015-11-20,3519405.07,4142822.34,209971854.7,194038388.4,19088029.61,8256613.37,4142257.24,-623417.26,10.17,0.0,-0.08,1331257.6,670120.17,2212983.95,-0.0037333231377218285,17069309.627352152,17.815116519037645,52.722342263232385,17.815116519037645,52.722342263232385,35.26872939113501,Medium
324,2015-11-21,9593787.53,3448588.91,407388799.1,171242011.3,25074198.02,12525775.47,7346006.0,6145198.61,6.83,0.02,0.49,566363.48,914292.7,1129052.6,0.0,14194312.018490424,17.87345073131407,43.84227556753581,17.87345073131407,43.84227556753581,30.857863149424936,Medium
325,2015-11-22,7641072.25,2978858.17,91845787.92,135107977.0,23254800.72,14356926.67,5077722.56,4662214.08,5.81,0.05,0.32,1463366.63,179995.74,1876784.6,0.04606182811784322,14688791.793779518,18.593179605602202,45.36958584101416,18.593179605602202,45.36958584101416,31.98138272330818,Medium
326,2015-11-23,5989186.47,891440.42,314691020.1,44964046.4,97576911.81,2286859.93,4598053.06,5097746.05,0.46,0.02,2.23,1575960.6,539170.66,1797588.73,0.6910377716274827,20203195.860807717,28.671108092884637,62.402043798994306,28.671108092884637,62.402043798994306,45.536575945939475,Medium
327,2015-11-24,6505486.72,2338039.46,266437800.5,106729438.1,78336325.62,14772776.54,2373081.34,4167447.26,1.36,0.02,0.28,1379497.48,180066.33,1688086.69,0.5540037314370623,15230029.983929694,26.529913105289253,47.04131983201896,26.529913105289253,47.04131983201896,36.785616468654105,Medium
328,2015-11-25,4776400.56,2177098.33,339046486.7,113709381.3,97098531.87,3119717.81,3074566.17,2599302.24,1.17,0.01,0.83,1267548.97,1444238.4,1957401.55,0.5569180700342037,6983427.566644062,26.575450456356798,21.56986230709168,26.575450456356798,21.56986230709168,24.072656381724236,Low
329,2015-11-26,3229578.91,1668892.03,79184117.52,203949286.5,49576643.79,12587028.13,6890363.12,1560686.88,4.11,0.02,0.12,1795691.28,1220529.39,852402.6,0.3722337691304786,16121240.99237476,23.689706893420833,49.79402236315758,23.689706893420833,49.79402236315758,36.74186462828921,Medium
330,2015-11-27,4203754.11,3755390.51,310992704.3,304028874.5,35053163.35,5644351.78,4694135.99,448363.6,8.67,0.0,0.08,249390.75,716467.49,345481.39,0.07153008508572223,20144668.235516228,18.991128203531858,62.22126826912007,18.991128203531858,62.22126826912007,40.606198236325966,Medium
331,2015-11-28,7820614.99,2731440.81,302668064.6,200047734.8,81846387.75,3718335.55,4360566.45,5089174.19,2.44,0.02,1.37,728738.05,374223.7,445887.85,0.0,16271298.582648654,17.87345073131407,50.25750845640525,17.87345073131407,50.25750845640525,34.065479593859656,Medium
332,2015-11-29,1129541.4,864707.97,302297042.5,41980890.79,39362852.62,7718123.32,1246847.85,264833.43,1.07,0.0,0.03,571746.21,1403509.9,751288.91,-0.19681301836151396,12511434.941821491,14.79819258506369,38.64433709432933,14.79819258506369,38.64433709432933,26.72126483969651,Low
333,2015-11-30,2044653.76,1490824.41,321569450.0,383960124.4,36944503.63,10371435.53,620211.17,553829.36,10.39,0.0,0.05,1977226.53,549665.06,1550574.01,1.7619811688246882,15854005.604044488,45.40489650699382,48.96860669515544,45.40489650699382,48.96860669515544,47.18675160107463,Medium
334,2015-12-01,1414023.78,3574664.44,354410571.8,378235241.3,30925539.3,6952373.99,7727638.92,-2160640.66,12.23,-0.01,-0.31,839840.58,283427.43,2537283.98,0.0,16988410.094310068,17.87345073131407,52.472466142692284,17.87345073131407,52.472466142692284,35.172958437003174,Medium
335,2015-12-02,1366559.22,842588.87,412245049.9,318372026.4,21671108.04,2709350.31,3327396.25,523970.35,14.69,0.0,0.19,1491964.13,866588.36,2133750.69,-0.2322281637666169,7291326.373475947,14.24482108903982,22.520875946812602,14.24482108903982,22.520875946812602,18.382848517926213,Low
336,2015-12-03,8699145.26,4330431.11,171419324.1,396704602.6,33081675.49,9792994.82,5024097.97,4368714.14,11.99,0.03,0.45,1400977.81,1418472.47,2388217.75,0.0,13498037.0541349,17.87345073131407,41.6916761712223,17.87345073131407,41.6916761712223,29.78256345126818,Low
337,2015-12-04,7332920.73,2728159.37,421272234.6,226903286.5,41978777.36,13731242.59,1097863.05,4604761.36,5.41,0.01,0.34,502954.35,55553.92,1117829.31,-0.22482587669984472,18162752.485230166,14.360483883058665,56.09968263943331,14.360483883058665,56.09968263943331,35.23008326124599,Medium
338,2015-12-05,5267564.46,2662639.6,274215057.0,385851973.1,70659478.73,6981799.76,5623357.14,2604924.86,5.46,0.01,0.37,554095.59,395281.02,1273495.85,0.7413516754699601,17985218.48162405,29.45727683288651,55.551329559793516,29.45727683288651,55.551329559793516,42.50430319634001,Medium
339,2015-12-06,1880507.45,3165835.03,84676225.61,48729915.43,15630835.8,4812326.11,7494250.32,-1285327.59,3.12,-0.02,-0.27,634440.67,1410749.08,1241677.47,-0.48131996330823096,27123882.092283536,10.352692447948325,83.77811560025957,10.352692447948325,83.77811560025957,47.06540402410395,Medium
340,2015-12-07,5424542.88,4211064.35,76347918.16,158958684.3,28945624.57,7753505.5,4817489.4,1213478.53,5.49,0.02,0.16,881141.83,298074.65,656432.23,-0.011713610109027621,22950711.319866233,17.690422315766778,70.88835364798119,17.690422315766778,70.88835364798119,44.289387981873986,Medium
341,2015-12-08,5261245.94,2065141.44,200407243.4,105644881.8,82812127.63,2628715.24,1445864.92,3196104.5,1.28,0.02,1.22,545217.62,214203.0,277528.31,0.5358647396068232,12306607.381168995,26.246486313428115,38.01168182042421,26.246486313428115,38.01168182042421,32.12908406692616,Medium
342,2015-12-09,2558816.83,3551072.69,403203639.7,94416571.97,23222973.12,12666338.6,4862911.46,-992255.86,4.07,0.0,-0.08,137337.82,876771.46,1813656.67,0.9469635368019615,17548281.61009585,32.6700193475381,54.201753285705564,32.6700193475381,54.201753285705564,43.43588631662183,Medium
343,2015-12-10,4904664.84,3045793.84,368456420.6,73505120.58,40838063.19,12742430.54,6247604.1,1858871.01,1.8,0.01,0.15,1770846.81,1299673.54,2968728.38,0.0,12198431.847236631,17.87345073131407,37.677557731694165,17.87345073131407,37.677557731694165,27.775504231504115,Low
344,2015-12-11,4586542.61,1701627.22,404876734.1,256517183.8,87819302.97,9644006.02,3548124.02,2884915.39,2.92,0.01,0.3,1934658.68,741809.24,583806.14,0.25655399389386874,11711293.804786904,21.882178234420486,36.172924025693504,21.882178234420486,36.172924025693504,29.027551130056995,Low
345,2015-12-12,6542650.88,4453834.94,282771075.4,316902305.2,23943278.0,6590337.56,7098783.11,2088815.94,13.24,0.01,0.32,748983.74,1492118.17,235385.98,0.36151226005986686,16638701.609630138,23.52218033250537,51.39231405545689,23.52218033250537,51.39231405545689,37.45724719398113,Medium
346,2015-12-13,6715842.86,4088417.1,248089549.1,239753391.8,17446315.21,12397183.74,5365122.15,2627425.76,13.74,0.01,0.21,743163.07,1034798.96,2360641.88,0.6150212205766951,12270836.30181852,27.48332834226167,37.901194921433344,27.48332834226167,37.901194921433344,32.69226163184751,Medium
347,2015-12-14,1407736.09,3463033.26,116353637.0,75845829.64,53608419.56,9210931.32,7244366.89,-2055297.17,1.41,-0.02,-0.22,113474.44,157408.62,832499.42,-0.7186974066599578,17310891.643590506,6.643603880125038,53.46852181137009,6.643603880125038,53.46852181137009,30.05606284574756,Medium
348,2015-12-15,4371513.53,4327617.78,197686739.1,328227032.6,37217756.02,12737120.01,5176289.83,43895.75,8.82,0.0,0.0,1392476.31,1489606.59,2505967.04,2.153707835474265,15958415.086463323,51.52573461387581,49.29109849990845,51.52573461387581,49.29109849990845,50.408416556892135,Medium
349,2015-12-16,6632739.24,4402823.9,245308714.8,261662788.7,60706752.8,10208964.3,1484659.79,2229915.34,4.31,0.01,0.22,1668335.8,641446.64,2141416.33,0.0,15747243.849498134,17.87345073131407,48.63884937709751,17.87345073131407,48.63884937709751,33.25615005420579,Medium
350,2015-12-17,5528226.33,3687633.4,89870193.36,167502968.3,82342440.14,12197271.15,2822687.83,1840592.93,2.03,0.02,0.15,378555.77,466733.67,2842453.26,-0.04356699569282838,13602131.200797418,17.192704307487947,42.01319399167042,17.192704307487947,42.01319399167042,29.60294914957918,Low
351,2015-12-18,8708408.57,4266559.98,149275378.7,276169512.3,22343363.93,9781318.91,2013462.11,4441848.59,12.36,0.03,0.45,403366.06,858924.82,1285888.98,0.7277680163759177,12492399.026412671,29.245028381881554,38.585540454665036,29.245028381881554,38.585540454665036,33.915284418273295,Medium
352,2015-12-19,6928242.68,3638621.58,319201382.3,118763892.1,62262917.61,7383833.89,7316198.73,3289621.11,1.91,0.01,0.45,1601158.17,491246.01,2019712.53,0.40946530208727144,17167981.019236345,24.271459950083248,53.02711070484363,24.271459950083248,53.02711070484363,38.64928532746344,Medium
353,2015-12-20,2466409.84,3560633.47,381048401.4,151173039.2,55495788.44,14453296.18,6203000.5,-1094223.63,2.72,0.0,-0.08,1270952.42,175363.39,1448078.86,-0.26577266853822185,17053945.334888216,13.720678873145706,52.67488624400252,13.720678873145706,52.67488624400252,33.19778255857411,Medium
354,2015-12-21,1635118.73,3283751.2,499256380.1,368644620.4,22967090.74,9034479.72,5572987.77,-1648632.48,16.05,0.0,-0.18,185235.06,52071.1,1928707.22,0.4387175749259725,18569326.503750972,24.72853484834183,57.35547651907816,24.72853484834183,57.35547651907816,41.042005683709995,Medium
355,2015-12-22,6781773.5,3887224.88,469900999.1,130391712.2,66159863.7,9866163.74,2757247.4,2894548.63,1.97,0.01,0.29,1282839.28,701895.86,1403836.83,0.0,16255563.171790067,17.87345073131407,50.20890615584064,17.87345073131407,50.20890615584064,34.04117844357735,Medium
356,2015-12-23,1238601.79,1213722.97,339154339.8,198595541.9,34627637.61,4866339.31,1880335.79,24878.82,5.74,0.0,0.01,686943.67,1263451.96,647033.51,-0.2720345440841295,17391472.741792157,13.622835326292588,53.7174143753978,13.622835326292588,53.7174143753978,33.6701248508452,Medium
357,2015-12-24,6271980.23,4463918.42,239561624.0,358253632.2,53905088.67,10133460.26,6173383.16,1808061.82,6.65,0.01,0.18,800577.8,879857.02,1572902.51,0.0,18638878.690636862,17.87345073131407,57.57030384849037,17.87345073131407,57.57030384849037,37.72187728990222,Medium
